strategy_id,N_fast,N_slow
nf_0052_ns_1096,52,1096
nf_0052_ns_1123,52,1123
nf_0052_ns_1149,52,1149
nf_0052_ns_1176,52,1176
nf_0052_ns_1203,52,1203
nf_0052_ns_1230,52,1230
nf_0052_ns_1256,52,1256
nf_0052_ns_1283,52,1283
nf_0052_ns_1310,52,1310
nf_0052_ns_1336,52,1336
nf_0052_ns_1363,52,1363
nf_0052_ns_1390,52,1390
nf_0052_ns_1417,52,1417
nf_0052_ns_1443,52,1443
nf_0052_ns_1470,52,1470
nf_0052_ns_1497,52,1497
nf_0052_ns_1524,52,1524
nf_0052_ns_1550,52,1550
nf_0052_ns_1577,52,1577
nf_0052_ns_1604,52,1604
nf_0052_ns_1630,52,1630
nf_0052_ns_1657,52,1657
nf_0052_ns_1684,52,1684
nf_0052_ns_1711,52,1711
nf_0052_ns_1737,52,1737
nf_0052_ns_1764,52,1764
nf_0052_ns_1791,52,1791
nf_0052_ns_1818,52,1818
nf_0052_ns_1844,52,1844
nf_0052_ns_1871,52,1871
nf_0052_ns_1898,52,1898
nf_0052_ns_1924,52,1924
nf_0052_ns_1951,52,1951
nf_0052_ns_1978,52,1978
nf_0052_ns_2005,52,2005
nf_0052_ns_2031,52,2031
nf_0052_ns_2058,52,2058
nf_0052_ns_2085,52,2085
nf_0052_ns_2112,52,2112
nf_0052_ns_2138,52,2138
nf_0052_ns_2165,52,2165
nf_0052_ns_2192,52,2192
nf_0052_ns_2218,52,2218
nf_0052_ns_2245,52,2245
nf_0052_ns_2272,52,2272
nf_0052_ns_2299,52,2299
nf_0052_ns_2325,52,2325
nf_0052_ns_2352,52,2352
nf_0052_ns_2379,52,2379
nf_0052_ns_2406,52,2406
nf_0052_ns_2432,52,2432
nf_0052_ns_2459,52,2459
nf_0052_ns_2486,52,2486
nf_0052_ns_2512,52,2512
nf_0052_ns_2539,52,2539
nf_0052_ns_2566,52,2566
nf_0052_ns_2593,52,2593
nf_0052_ns_2619,52,2619
nf_0052_ns_2646,52,2646
nf_0052_ns_2673,52,2673
nf_0052_ns_2700,52,2700
nf_0058_ns_0080,58,80
nf_0058_ns_0107,58,107
nf_0058_ns_0134,58,134
nf_0058_ns_0160,58,160
nf_0058_ns_0187,58,187
nf_0058_ns_0214,58,214
nf_0058_ns_0241,58,241
nf_0058_ns_0267,58,267
nf_0058_ns_0294,58,294
nf_0058_ns_0321,58,321
nf_0058_ns_0348,58,348
nf_0058_ns_0374,58,374
nf_0058_ns_0401,58,401
nf_0058_ns_0428,58,428
nf_0058_ns_0454,58,454
nf_0058_ns_0481,58,481
nf_0058_ns_0508,58,508
nf_0058_ns_0535,58,535
nf_0058_ns_0561,58,561
nf_0058_ns_0588,58,588
nf_0058_ns_0615,58,615
nf_0058_ns_0642,58,642
nf_0058_ns_0668,58,668
nf_0058_ns_0695,58,695
nf_0058_ns_0722,58,722
nf_0058_ns_0748,58,748
nf_0058_ns_0775,58,775
nf_0058_ns_0802,58,802
nf_0058_ns_0829,58,829
nf_0058_ns_0855,58,855
nf_0058_ns_0882,58,882
nf_0058_ns_0909,58,909
nf_0058_ns_0936,58,936
nf_0058_ns_0962,58,962
nf_0058_ns_0989,58,989
nf_0058_ns_1016,58,1016
nf_0058_ns_1042,58,1042
nf_0058_ns_1069,58,1069
nf_0058_ns_1096,58,1096
nf_0058_ns_1123,58,1123
nf_0058_ns_1149,58,1149
nf_0058_ns_1176,58,1176
nf_0058_ns_1203,58,1203
nf_0058_ns_1230,58,1230
nf_0058_ns_1256,58,1256
nf_0058_ns_1283,58,1283
nf_0058_ns_1310,58,1310
nf_0058_ns_1336,58,1336
nf_0058_ns_1363,58,1363
nf_0058_ns_1390,58,1390
nf_0058_ns_1417,58,1417
nf_0058_ns_1443,58,1443
nf_0058_ns_1470,58,1470
nf_0058_ns_1497,58,1497
nf_0058_ns_1524,58,1524
nf_0058_ns_1550,58,1550
nf_0058_ns_1577,58,1577
nf_0058_ns_1604,58,1604
nf_0058_ns_1630,58,1630
nf_0058_ns_1657,58,1657
nf_0058_ns_1684,58,1684
nf_0058_ns_1711,58,1711
nf_0058_ns_1737,58,1737
nf_0058_ns_1764,58,1764
nf_0058_ns_1791,58,1791
nf_0058_ns_1818,58,1818
nf_0058_ns_1844,58,1844
nf_0058_ns_1871,58,1871
nf_0058_ns_1898,58,1898
nf_0058_ns_1924,58,1924
nf_0058_ns_1951,58,1951
nf_0058_ns_1978,58,1978
nf_0058_ns_2005,58,2005
nf_0058_ns_2031,58,2031
nf_0058_ns_2058,58,2058
nf_0058_ns_2085,58,2085
nf_0058_ns_2112,58,2112
nf_0058_ns_2138,58,2138
nf_0058_ns_2165,58,2165
nf_0058_ns_2192,58,2192
nf_0058_ns_2218,58,2218
nf_0058_ns_2245,58,2245
nf_0058_ns_2272,58,2272
nf_0058_ns_2299,58,2299
nf_0058_ns_2325,58,2325
nf_0058_ns_2352,58,2352
nf_0058_ns_2379,58,2379
nf_0058_ns_2406,58,2406
nf_0058_ns_2432,58,2432
nf_0058_ns_2459,58,2459
nf_0058_ns_2486,58,2486
nf_0058_ns_2512,58,2512
nf_0058_ns_2539,58,2539
nf_0058_ns_2566,58,2566
nf_0058_ns_2593,58,2593
nf_0058_ns_2619,58,2619
nf_0058_ns_2646,58,2646
nf_0058_ns_2673,58,2673
nf_0058_ns_2700,58,2700
nf_0063_ns_0080,63,80
nf_0063_ns_0107,63,107
nf_0063_ns_0134,63,134
nf_0063_ns_0160,63,160
nf_0063_ns_0187,63,187
nf_0063_ns_0214,63,214
nf_0063_ns_0241,63,241
nf_0063_ns_0267,63,267
nf_0063_ns_0294,63,294
nf_0063_ns_0321,63,321
nf_0063_ns_0348,63,348
nf_0063_ns_0374,63,374
nf_0063_ns_0401,63,401
nf_0063_ns_0428,63,428
nf_0063_ns_0454,63,454
nf_0063_ns_0481,63,481
nf_0063_ns_0508,63,508
nf_0063_ns_0535,63,535
nf_0063_ns_0561,63,561
nf_0063_ns_0588,63,588
nf_0063_ns_0615,63,615
nf_0063_ns_0642,63,642
nf_0063_ns_0668,63,668
nf_0063_ns_0695,63,695
nf_0063_ns_0722,63,722
nf_0063_ns_0748,63,748
nf_0063_ns_0775,63,775
nf_0063_ns_0802,63,802
nf_0063_ns_0829,63,829
nf_0063_ns_0855,63,855
nf_0063_ns_0882,63,882
nf_0063_ns_0909,63,909
nf_0063_ns_0936,63,936
nf_0063_ns_0962,63,962
nf_0063_ns_0989,63,989
nf_0063_ns_1016,63,1016
nf_0063_ns_1042,63,1042
nf_0063_ns_1069,63,1069
nf_0063_ns_1096,63,1096
nf_0063_ns_1123,63,1123
nf_0063_ns_1149,63,1149
nf_0063_ns_1176,63,1176
nf_0063_ns_1203,63,1203
nf_0063_ns_1230,63,1230
nf_0063_ns_1256,63,1256
nf_0063_ns_1283,63,1283
nf_0063_ns_1310,63,1310
nf_0063_ns_1336,63,1336
nf_0063_ns_1363,63,1363
nf_0063_ns_1390,63,1390
nf_0063_ns_1417,63,1417
nf_0063_ns_1443,63,1443
nf_0063_ns_1470,63,1470
nf_0063_ns_1497,63,1497
nf_0063_ns_1524,63,1524
nf_0063_ns_1550,63,1550
nf_0063_ns_1577,63,1577
nf_0063_ns_1604,63,1604
nf_0063_ns_1630,63,1630
nf_0063_ns_1657,63,1657
nf_0063_ns_1684,63,1684
nf_0063_ns_1711,63,1711
nf_0063_ns_1737,63,1737
nf_0063_ns_1764,63,1764
nf_0063_ns_1791,63,1791
nf_0063_ns_1818,63,1818
nf_0063_ns_1844,63,1844
nf_0063_ns_1871,63,1871
nf_0063_ns_1898,63,1898
nf_0063_ns_1924,63,1924
nf_0063_ns_1951,63,1951
nf_0063_ns_1978,63,1978
nf_0063_ns_2005,63,2005
nf_0063_ns_2031,63,2031
nf_0063_ns_2058,63,2058
nf_0063_ns_2085,63,2085
nf_0063_ns_2112,63,2112
nf_0063_ns_2138,63,2138
nf_0063_ns_2165,63,2165
nf_0063_ns_2192,63,2192
nf_0063_ns_2218,63,2218
nf_0063_ns_2245,63,2245
nf_0063_ns_2272,63,2272
nf_0063_ns_2299,63,2299
nf_0063_ns_2325,63,2325
nf_0063_ns_2352,63,2352
nf_0063_ns_2379,63,2379
nf_0063_ns_2406,63,2406
nf_0063_ns_2432,63,2432
nf_0063_ns_2459,63,2459
nf_0063_ns_2486,63,2486
nf_0063_ns_2512,63,2512
nf_0063_ns_2539,63,2539
nf_0063_ns_2566,63,2566
nf_0063_ns_2593,63,2593
nf_0063_ns_2619,63,2619
nf_0063_ns_2646,63,2646
nf_0063_ns_2673,63,2673
nf_0063_ns_2700,63,2700
nf_0068_ns_0080,68,80
nf_0068_ns_0107,68,107
nf_0068_ns_0134,68,134
nf_0068_ns_0160,68,160
nf_0068_ns_0187,68,187
nf_0068_ns_0214,68,214
nf_0068_ns_0241,68,241
nf_0068_ns_0267,68,267
nf_0068_ns_0294,68,294
nf_0068_ns_0321,68,321
nf_0068_ns_0348,68,348
nf_0068_ns_0374,68,374
nf_0068_ns_0401,68,401
nf_0068_ns_0428,68,428
nf_0068_ns_0454,68,454
nf_0068_ns_0481,68,481
nf_0068_ns_0508,68,508
nf_0068_ns_0535,68,535
nf_0068_ns_0561,68,561
nf_0068_ns_0588,68,588
nf_0068_ns_0615,68,615
nf_0068_ns_0642,68,642
nf_0068_ns_0668,68,668
nf_0068_ns_0695,68,695
nf_0068_ns_0722,68,722
nf_0068_ns_0748,68,748
nf_0068_ns_0775,68,775
nf_0068_ns_0802,68,802
nf_0068_ns_0829,68,829
nf_0068_ns_0855,68,855
nf_0068_ns_0882,68,882
nf_0068_ns_0909,68,909
nf_0068_ns_0936,68,936
nf_0068_ns_0962,68,962
nf_0068_ns_0989,68,989
nf_0068_ns_1016,68,1016
nf_0068_ns_1042,68,1042
nf_0068_ns_1069,68,1069
nf_0068_ns_1096,68,1096
nf_0068_ns_1123,68,1123
nf_0068_ns_1149,68,1149
nf_0068_ns_1176,68,1176
nf_0068_ns_1203,68,1203
nf_0068_ns_1230,68,1230
nf_0068_ns_1256,68,1256
nf_0068_ns_1283,68,1283
nf_0068_ns_1310,68,1310
nf_0068_ns_1336,68,1336
nf_0068_ns_1363,68,1363
nf_0068_ns_1390,68,1390
nf_0068_ns_1417,68,1417
nf_0068_ns_1443,68,1443
nf_0068_ns_1470,68,1470
nf_0068_ns_1497,68,1497
nf_0068_ns_1524,68,1524
nf_0068_ns_1550,68,1550
nf_0068_ns_1577,68,1577
nf_0068_ns_1604,68,1604
nf_0068_ns_1630,68,1630
nf_0068_ns_1657,68,1657
nf_0068_ns_1684,68,1684
nf_0068_ns_1711,68,1711
nf_0068_ns_1737,68,1737
nf_0068_ns_1764,68,1764
nf_0068_ns_1791,68,1791
nf_0068_ns_1818,68,1818
nf_0068_ns_1844,68,1844
nf_0068_ns_1871,68,1871
nf_0068_ns_1898,68,1898
nf_0068_ns_1924,68,1924
nf_0068_ns_1951,68,1951
nf_0068_ns_1978,68,1978
nf_0068_ns_2005,68,2005
nf_0068_ns_2031,68,2031
nf_0068_ns_2058,68,2058
nf_0068_ns_2085,68,2085
nf_0068_ns_2112,68,2112
nf_0068_ns_2138,68,2138
nf_0068_ns_2165,68,2165
nf_0068_ns_2192,68,2192
nf_0068_ns_2218,68,2218
nf_0068_ns_2245,68,2245
nf_0068_ns_2272,68,2272
nf_0068_ns_2299,68,2299
nf_0068_ns_2325,68,2325
nf_0068_ns_2352,68,2352
nf_0068_ns_2379,68,2379
nf_0068_ns_2406,68,2406
nf_0068_ns_2432,68,2432
nf_0068_ns_2459,68,2459
nf_0068_ns_2486,68,2486
nf_0068_ns_2512,68,2512
nf_0068_ns_2539,68,2539
nf_0068_ns_2566,68,2566
nf_0068_ns_2593,68,2593
nf_0068_ns_2619,68,2619
nf_0068_ns_2646,68,2646
nf_0068_ns_2673,68,2673
nf_0068_ns_2700,68,2700
nf_0074_ns_0080,74,80
nf_0074_ns_0107,74,107
nf_0074_ns_0134,74,134
nf_0074_ns_0160,74,160
nf_0074_ns_0187,74,187
nf_0074_ns_0214,74,214
nf_0074_ns_0241,74,241
nf_0074_ns_0267,74,267
nf_0074_ns_0294,74,294
nf_0074_ns_0321,74,321
nf_0074_ns_0348,74,348
nf_0074_ns_0374,74,374
nf_0074_ns_0401,74,401
nf_0074_ns_0428,74,428
nf_0074_ns_0454,74,454
nf_0074_ns_0481,74,481
nf_0074_ns_0508,74,508
nf_0074_ns_0535,74,535
nf_0074_ns_0561,74,561
nf_0074_ns_0588,74,588
nf_0074_ns_0615,74,615
nf_0074_ns_0642,74,642
nf_0074_ns_0668,74,668
nf_0074_ns_0695,74,695
nf_0074_ns_0722,74,722
nf_0074_ns_0748,74,748
nf_0074_ns_0775,74,775
nf_0074_ns_0802,74,802
nf_0074_ns_0829,74,829
nf_0074_ns_0855,74,855
nf_0074_ns_0882,74,882
nf_0074_ns_0909,74,909
nf_0074_ns_0936,74,936
nf_0074_ns_0962,74,962
nf_0074_ns_0989,74,989
nf_0074_ns_1016,74,1016
nf_0074_ns_1042,74,1042
nf_0074_ns_1069,74,1069
nf_0074_ns_1096,74,1096
nf_0074_ns_1123,74,1123
nf_0074_ns_1149,74,1149
nf_0074_ns_1176,74,1176
nf_0074_ns_1203,74,1203
nf_0074_ns_1230,74,1230
nf_0074_ns_1256,74,1256
nf_0074_ns_1283,74,1283
nf_0074_ns_1310,74,1310
nf_0074_ns_1336,74,1336
nf_0074_ns_1363,74,1363
nf_0074_ns_1390,74,1390
nf_0074_ns_1417,74,1417
nf_0074_ns_1443,74,1443
nf_0074_ns_1470,74,1470
nf_0074_ns_1497,74,1497
nf_0074_ns_1524,74,1524
nf_0074_ns_1550,74,1550
nf_0074_ns_1577,74,1577
nf_0074_ns_1604,74,1604
nf_0074_ns_1630,74,1630
nf_0074_ns_1657,74,1657
nf_0074_ns_1684,74,1684
nf_0074_ns_1711,74,1711
nf_0074_ns_1737,74,1737
nf_0074_ns_1764,74,1764
nf_0074_ns_1791,74,1791
nf_0074_ns_1818,74,1818
nf_0074_ns_1844,74,1844
nf_0074_ns_1871,74,1871
nf_0074_ns_1898,74,1898
nf_0074_ns_1924,74,1924
nf_0074_ns_1951,74,1951
nf_0074_ns_1978,74,1978
nf_0074_ns_2005,74,2005
nf_0074_ns_2031,74,2031
nf_0074_ns_2058,74,2058
nf_0074_ns_2085,74,2085
nf_0074_ns_2112,74,2112
nf_0074_ns_2138,74,2138
nf_0074_ns_2165,74,2165
nf_0074_ns_2192,74,2192
nf_0074_ns_2218,74,2218
nf_0074_ns_2245,74,2245
nf_0074_ns_2272,74,2272
nf_0074_ns_2299,74,2299
nf_0074_ns_2325,74,2325
nf_0074_ns_2352,74,2352
nf_0074_ns_2379,74,2379
nf_0074_ns_2406,74,2406
nf_0074_ns_2432,74,2432
nf_0074_ns_2459,74,2459
nf_0074_ns_2486,74,2486
nf_0074_ns_2512,74,2512
nf_0074_ns_2539,74,2539
nf_0074_ns_2566,74,2566
nf_0074_ns_2593,74,2593
nf_0074_ns_2619,74,2619
nf_0074_ns_2646,74,2646
nf_0074_ns_2673,74,2673
nf_0074_ns_2700,74,2700
nf_0079_ns_0080,79,80
nf_0079_ns_0107,79,107
nf_0079_ns_0134,79,134
nf_0079_ns_0160,79,160
nf_0079_ns_0187,79,187
nf_0079_ns_0214,79,214
nf_0079_ns_0241,79,241
nf_0079_ns_0267,79,267
nf_0079_ns_0294,79,294
nf_0079_ns_0321,79,321
nf_0079_ns_0348,79,348
nf_0079_ns_0374,79,374
nf_0079_ns_0401,79,401
nf_0079_ns_0428,79,428
nf_0079_ns_0454,79,454
nf_0079_ns_0481,79,481
nf_0079_ns_0508,79,508
nf_0079_ns_0535,79,535
nf_0079_ns_0561,79,561
nf_0079_ns_0588,79,588
nf_0079_ns_0615,79,615
nf_0079_ns_0642,79,642
nf_0079_ns_0668,79,668
nf_0079_ns_0695,79,695
nf_0079_ns_0722,79,722
nf_0079_ns_0748,79,748
nf_0079_ns_0775,79,775
nf_0079_ns_0802,79,802
nf_0079_ns_0829,79,829
nf_0079_ns_0855,79,855
nf_0079_ns_0882,79,882
nf_0079_ns_0909,79,909
nf_0079_ns_0936,79,936
nf_0079_ns_0962,79,962
nf_0079_ns_0989,79,989
nf_0079_ns_1016,79,1016
nf_0079_ns_1042,79,1042
nf_0079_ns_1069,79,1069
nf_0079_ns_1096,79,1096
nf_0079_ns_1123,79,1123
nf_0079_ns_1149,79,1149
nf_0079_ns_1176,79,1176
nf_0079_ns_1203,79,1203
nf_0079_ns_1230,79,1230
nf_0079_ns_1256,79,1256
nf_0079_ns_1283,79,1283
nf_0079_ns_1310,79,1310
nf_0079_ns_1336,79,1336
nf_0079_ns_1363,79,1363
nf_0079_ns_1390,79,1390
nf_0079_ns_1417,79,1417
nf_0079_ns_1443,79,1443
nf_0079_ns_1470,79,1470
nf_0079_ns_1497,79,1497
nf_0079_ns_1524,79,1524
nf_0079_ns_1550,79,1550
nf_0079_ns_1577,79,1577
nf_0079_ns_1604,79,1604
nf_0079_ns_1630,79,1630
nf_0079_ns_1657,79,1657
nf_0079_ns_1684,79,1684
nf_0079_ns_1711,79,1711
nf_0079_ns_1737,79,1737
nf_0079_ns_1764,79,1764
nf_0079_ns_1791,79,1791
nf_0079_ns_1818,79,1818
nf_0079_ns_1844,79,1844
nf_0079_ns_1871,79,1871
nf_0079_ns_1898,79,1898
nf_0079_ns_1924,79,1924
nf_0079_ns_1951,79,1951
nf_0079_ns_1978,79,1978
nf_0079_ns_2005,79,2005
nf_0079_ns_2031,79,2031
nf_0079_ns_2058,79,2058
nf_0079_ns_2085,79,2085
nf_0079_ns_2112,79,2112
nf_0079_ns_2138,79,2138
nf_0079_ns_2165,79,2165
nf_0079_ns_2192,79,2192
nf_0079_ns_2218,79,2218
nf_0079_ns_2245,79,2245
nf_0079_ns_2272,79,2272
nf_0079_ns_2299,79,2299
nf_0079_ns_2325,79,2325
nf_0079_ns_2352,79,2352
nf_0079_ns_2379,79,2379
nf_0079_ns_2406,79,2406
nf_0079_ns_2432,79,2432
nf_0079_ns_2459,79,2459
nf_0079_ns_2486,79,2486
nf_0079_ns_2512,79,2512
nf_0079_ns_2539,79,2539
nf_0079_ns_2566,79,2566
nf_0079_ns_2593,79,2593
nf_0079_ns_2619,79,2619
nf_0079_ns_2646,79,2646
nf_0079_ns_2673,79,2673
nf_0079_ns_2700,79,2700
nf_0084_ns_0107,84,107
nf_0084_ns_0134,84,134
nf_0084_ns_0160,84,160
nf_0084_ns_0187,84,187
nf_0084_ns_0214,84,214
nf_0084_ns_0241,84,241
nf_0084_ns_0267,84,267
nf_0084_ns_0294,84,294
nf_0084_ns_0321,84,321
nf_0084_ns_0348,84,348
nf_0084_ns_0374,84,374
nf_0084_ns_0401,84,401
nf_0084_ns_0428,84,428
nf_0084_ns_0454,84,454
nf_0084_ns_0481,84,481
nf_0084_ns_0508,84,508
nf_0084_ns_0535,84,535
nf_0084_ns_0561,84,561
nf_0084_ns_0588,84,588
nf_0084_ns_0615,84,615
nf_0084_ns_0642,84,642
nf_0084_ns_0668,84,668
nf_0084_ns_0695,84,695
nf_0084_ns_0722,84,722
nf_0084_ns_0748,84,748
nf_0084_ns_0775,84,775
nf_0084_ns_0802,84,802
nf_0084_ns_0829,84,829
nf_0084_ns_0855,84,855
nf_0084_ns_0882,84,882
nf_0084_ns_0909,84,909
nf_0084_ns_0936,84,936
nf_0084_ns_0962,84,962
nf_0084_ns_0989,84,989
nf_0084_ns_1016,84,1016
nf_0084_ns_1042,84,1042
nf_0084_ns_1069,84,1069
nf_0084_ns_1096,84,1096
nf_0084_ns_1123,84,1123
nf_0084_ns_1149,84,1149
nf_0084_ns_1176,84,1176
nf_0084_ns_1203,84,1203
nf_0084_ns_1230,84,1230
nf_0084_ns_1256,84,1256
nf_0084_ns_1283,84,1283
nf_0084_ns_1310,84,1310
nf_0084_ns_1336,84,1336
nf_0084_ns_1363,84,1363
nf_0084_ns_1390,84,1390
nf_0084_ns_1417,84,1417
nf_0084_ns_1443,84,1443
nf_0084_ns_1470,84,1470
nf_0084_ns_1497,84,1497
nf_0084_ns_1524,84,1524
nf_0084_ns_1550,84,1550
nf_0084_ns_1577,84,1577
nf_0084_ns_1604,84,1604
nf_0084_ns_1630,84,1630
nf_0084_ns_1657,84,1657
nf_0084_ns_1684,84,1684
nf_0084_ns_1711,84,1711
nf_0084_ns_1737,84,1737
nf_0084_ns_1764,84,1764
nf_0084_ns_1791,84,1791
nf_0084_ns_1818,84,1818
nf_0084_ns_1844,84,1844
nf_0084_ns_1871,84,1871
nf_0084_ns_1898,84,1898
nf_0084_ns_1924,84,1924
nf_0084_ns_1951,84,1951
nf_0084_ns_1978,84,1978
nf_0084_ns_2005,84,2005
nf_0084_ns_2031,84,2031
nf_0084_ns_2058,84,2058
nf_0084_ns_2085,84,2085
nf_0084_ns_2112,84,2112
nf_0084_ns_2138,84,2138
nf_0084_ns_2165,84,2165
nf_0084_ns_2192,84,2192
nf_0084_ns_2218,84,2218
nf_0084_ns_2245,84,2245
nf_0084_ns_2272,84,2272
nf_0084_ns_2299,84,2299
nf_0084_ns_2325,84,2325
nf_0084_ns_2352,84,2352
nf_0084_ns_2379,84,2379
nf_0084_ns_2406,84,2406
nf_0084_ns_2432,84,2432
nf_0084_ns_2459,84,2459
nf_0084_ns_2486,84,2486
nf_0084_ns_2512,84,2512
nf_0084_ns_2539,84,2539
nf_0084_ns_2566,84,2566
nf_0084_ns_2593,84,2593
nf_0084_ns_2619,84,2619
nf_0084_ns_2646,84,2646
nf_0084_ns_2673,84,2673
nf_0084_ns_2700,84,2700
nf_0090_ns_0107,90,107
nf_0090_ns_0134,90,134
nf_0090_ns_0160,90,160
nf_0090_ns_0187,90,187
nf_0090_ns_0214,90,214
nf_0090_ns_0241,90,241
nf_0090_ns_0267,90,267
nf_0090_ns_0294,90,294
nf_0090_ns_0321,90,321
nf_0090_ns_0348,90,348
nf_0090_ns_0374,90,374
nf_0090_ns_0401,90,401
nf_0090_ns_0428,90,428
nf_0090_ns_0454,90,454
nf_0090_ns_0481,90,481
nf_0090_ns_0508,90,508
nf_0090_ns_0535,90,535
nf_0090_ns_0561,90,561
nf_0090_ns_0588,90,588
nf_0090_ns_0615,90,615
nf_0090_ns_0642,90,642
nf_0090_ns_0668,90,668
nf_0090_ns_0695,90,695
nf_0090_ns_0722,90,722
nf_0090_ns_0748,90,748
nf_0090_ns_0775,90,775
nf_0090_ns_0802,90,802
nf_0090_ns_0829,90,829
nf_0090_ns_0855,90,855
nf_0090_ns_0882,90,882
nf_0090_ns_0909,90,909
nf_0090_ns_0936,90,936
nf_0090_ns_0962,90,962
nf_0090_ns_0989,90,989
nf_0090_ns_1016,90,1016
nf_0090_ns_1042,90,1042
nf_0090_ns_1069,90,1069
nf_0090_ns_1096,90,1096
nf_0090_ns_1123,90,1123
nf_0090_ns_1149,90,1149
nf_0090_ns_1176,90,1176
nf_0090_ns_1203,90,1203
nf_0090_ns_1230,90,1230
nf_0090_ns_1256,90,1256
nf_0090_ns_1283,90,1283
nf_0090_ns_1310,90,1310
nf_0090_ns_1336,90,1336
nf_0090_ns_1363,90,1363
nf_0090_ns_1390,90,1390
nf_0090_ns_1417,90,1417
nf_0090_ns_1443,90,1443
nf_0090_ns_1470,90,1470
nf_0090_ns_1497,90,1497
nf_0090_ns_1524,90,1524
nf_0090_ns_1550,90,1550
nf_0090_ns_1577,90,1577
nf_0090_ns_1604,90,1604
nf_0090_ns_1630,90,1630
nf_0090_ns_1657,90,1657
nf_0090_ns_1684,90,1684
nf_0090_ns_1711,90,1711
nf_0090_ns_1737,90,1737
nf_0090_ns_1764,90,1764
nf_0090_ns_1791,90,1791
nf_0090_ns_1818,90,1818
nf_0090_ns_1844,90,1844
nf_0090_ns_1871,90,1871
nf_0090_ns_1898,90,1898
nf_0090_ns_1924,90,1924
nf_0090_ns_1951,90,1951
nf_0090_ns_1978,90,1978
nf_0090_ns_2005,90,2005
nf_0090_ns_2031,90,2031
nf_0090_ns_2058,90,2058
nf_0090_ns_2085,90,2085
nf_0090_ns_2112,90,2112
nf_0090_ns_2138,90,2138
nf_0090_ns_2165,90,2165
nf_0090_ns_2192,90,2192
nf_0090_ns_2218,90,2218
nf_0090_ns_2245,90,2245
nf_0090_ns_2272,90,2272
nf_0090_ns_2299,90,2299
nf_0090_ns_2325,90,2325
nf_0090_ns_2352,90,2352
nf_0090_ns_2379,90,2379
nf_0090_ns_2406,90,2406
nf_0090_ns_2432,90,2432
nf_0090_ns_2459,90,2459
nf_0090_ns_2486,90,2486
nf_0090_ns_2512,90,2512
nf_0090_ns_2539,90,2539
nf_0090_ns_2566,90,2566
nf_0090_ns_2593,90,2593
nf_0090_ns_2619,90,2619
nf_0090_ns_2646,90,2646
nf_0090_ns_2673,90,2673
nf_0090_ns_2700,90,2700
nf_0095_ns_0107,95,107
nf_0095_ns_0134,95,134
nf_0095_ns_0160,95,160
nf_0095_ns_0187,95,187
nf_0095_ns_0214,95,214
nf_0095_ns_0241,95,241
nf_0095_ns_0267,95,267
nf_0095_ns_0294,95,294
nf_0095_ns_0321,95,321
nf_0095_ns_0348,95,348
nf_0095_ns_0374,95,374
nf_0095_ns_0401,95,401
nf_0095_ns_0428,95,428
nf_0095_ns_0454,95,454
nf_0095_ns_0481,95,481
nf_0095_ns_0508,95,508
nf_0095_ns_0535,95,535
nf_0095_ns_0561,95,561
nf_0095_ns_0588,95,588
nf_0095_ns_0615,95,615
nf_0095_ns_0642,95,642
nf_0095_ns_0668,95,668
nf_0095_ns_0695,95,695
nf_0095_ns_0722,95,722
nf_0095_ns_0748,95,748
nf_0095_ns_0775,95,775
nf_0095_ns_0802,95,802
nf_0095_ns_0829,95,829
nf_0095_ns_0855,95,855
nf_0095_ns_0882,95,882
nf_0095_ns_0909,95,909
nf_0095_ns_0936,95,936
nf_0095_ns_0962,95,962
nf_0095_ns_0989,95,989
nf_0095_ns_1016,95,1016
nf_0095_ns_1042,95,1042
nf_0095_ns_1069,95,1069
nf_0095_ns_1096,95,1096
nf_0095_ns_1123,95,1123
nf_0095_ns_1149,95,1149
nf_0095_ns_1176,95,1176
nf_0095_ns_1203,95,1203
nf_0095_ns_1230,95,1230
nf_0095_ns_1256,95,1256
nf_0095_ns_1283,95,1283
nf_0095_ns_1310,95,1310
nf_0095_ns_1336,95,1336
nf_0095_ns_1363,95,1363
nf_0095_ns_1390,95,1390
nf_0095_ns_1417,95,1417
nf_0095_ns_1443,95,1443
nf_0095_ns_1470,95,1470
nf_0095_ns_1497,95,1497
nf_0095_ns_1524,95,1524
nf_0095_ns_1550,95,1550
nf_0095_ns_1577,95,1577
nf_0095_ns_1604,95,1604
nf_0095_ns_1630,95,1630
nf_0095_ns_1657,95,1657
nf_0095_ns_1684,95,1684
nf_0095_ns_1711,95,1711
nf_0095_ns_1737,95,1737
nf_0095_ns_1764,95,1764
nf_0095_ns_1791,95,1791
nf_0095_ns_1818,95,1818
nf_0095_ns_1844,95,1844
nf_0095_ns_1871,95,1871
nf_0095_ns_1898,95,1898
nf_0095_ns_1924,95,1924
nf_0095_ns_1951,95,1951
nf_0095_ns_1978,95,1978
nf_0095_ns_2005,95,2005
nf_0095_ns_2031,95,2031
nf_0095_ns_2058,95,2058
nf_0095_ns_2085,95,2085
nf_0095_ns_2112,95,2112
nf_0095_ns_2138,95,2138
nf_0095_ns_2165,95,2165
nf_0095_ns_2192,95,2192
nf_0095_ns_2218,95,2218
nf_0095_ns_2245,95,2245
nf_0095_ns_2272,95,2272
nf_0095_ns_2299,95,2299
nf_0095_ns_2325,95,2325
nf_0095_ns_2352,95,2352
nf_0095_ns_2379,95,2379
